"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date"
"514053","1981-04-15","F","true","true","canada","victoria","YYJ","48.647","-123.426","2023-01-06"
"514071","1985-06-18","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-06"
"514076","1966-09-06","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-06"
"514113","2006-06-28","F","false","true","usa","jacksonville","LRF","34.918","-92.146","2023-01-06"
"514132","1986-07-18","F","false","true","usa","san antonio","RND","29.529","-98.279","2023-01-06"
"514133","1981-11-28","F","true","false","usa","portland","PDX","45.589","-122.597","2023-01-06"
"514164","1977-03-07","F","true","false","usa","bakersfield","BFL","35.433","-119.057","2023-01-06"
"514167","1972-07-17","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-06"
"514206","1988-08-20","F","true","false","usa","austin","AUS","30.194","-97.67","2023-01-06"
"514208","1985-12-28","F","false","true","usa","portland","PWM","43.646","-70.309","2023-01-06"
"514210","1981-06-08","F","false","false","canada","toronto","YZD","43.742","-79.466","2023-01-06"
"514215","1970-04-13","F","false","false","usa","minneapolis","MSP","44.88","-93.217","2023-01-06"
"514235","1994-02-16","F","false","true","usa","oakland","OAK","37.721","-122.221","2023-01-06"
"514261","1992-01-10","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-01-06"
"514275","1993-06-16","F","false","false","canada","montreal","YMX","45.68","-74.039","2023-01-06"
"514289","1972-09-12","F","true","true","canada","montreal","YUL","45.468","-73.741","2023-01-06"
"514300","1983-11-08","M","false","false","usa","oklahoma city","TIK","35.415","-97.386","2023-01-06"
"514315","2001-02-17","F","false","false","canada","winnipeg","YAV","50.056","-97.032","2023-01-06"
"514318","1971-07-27","F","true","true","usa","seattle","SEA","47.449","-122.309","2023-01-06"
"514324","1969-11-21","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06"
"514337","1977-06-25","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-06"
"514342","1981-11-02","F","false","false","usa","baltimore","BWI","39.175","-76.668","2023-01-06"
"514344","1958-03-21","F","false","false","usa","jacksonville","NZC","30.219","-81.876","2023-01-06"
"514370","1980-12-23","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-06"
"514384","1980-06-12","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-06"
"514395","1985-05-02","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06"
"514457","1982-07-06","F","false","false","usa","modesto","MOD","37.626","-120.954","2023-01-06"
"514460","1986-06-19","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-01-06"
"514461","1988-05-12","F","true","true","usa","philadelphia","PHL","39.872","-75.241","2023-01-06"
"514501","1974-02-20","F","true","true","usa","kansas city","MCI","39.297","-94.714","2023-01-06"
"514503","2001-10-04","F","false","false","usa","lubbock","LBB","33.664","-101.823","2023-01-06"
"514515","1985-05-23","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-06"
"514526","1974-06-16","F","true","true","usa","jacksonville","NIP","30.236","-81.681","2023-01-06"
"514551","2000-12-14","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-06"
"514586","1980-06-20","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-06"
"514589","1976-07-05","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06"
"514617","1984-08-09","F","false","true","usa","san diego","SAN","32.733","-117.189","2023-01-06"
"514623","1985-11-28","F","true","true","usa","sacramento","SMF","38.695","-121.591","2023-01-06"
"514627","1978-08-03","F","false","false","canada","hamilton","YHM","43.173","-79.935","2023-01-06"
"514638","1984-02-11","F","true","true","usa","montgomery","MXF","32.379","-86.362","2023-01-06"
"514639","1955-02-09","F","true","false","usa","houston","IAH","29.98","-95.34","2023-01-06"
"514642","1956-04-12","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06"
"514660","1983-05-03","F","true","true","usa","phoenix","PHX","33.434","-112.008","2023-01-06"
"514675","1972-11-07","F","true","false","usa","chicago","UGN","42.422","-87.868","2023-01-06"
"514682","1980-08-04","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-06"
"514684","1999-08-09","F","false","false","usa","minneapolis","MSP","44.88","-93.217","2023-01-06"
"514689","1980-07-20","M","true","true","usa","akron","AKR","41.038","-81.467","2023-01-06"
"514737","1967-12-10","F","true","true","usa","washington","IAD","38.944","-77.456","2023-01-07"
"514785","1977-10-25","F","true","false","usa","fort worth","FTW","32.82","-97.362","2023-01-07"
"514810","1991-07-28","M","false","true","usa","nashville","BNA","36.124","-86.678","2023-01-07"
"514830","1970-07-01","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"514867","1979-09-09","F","true","true","usa","denver","DEN","39.858","-104.667","2023-01-07"
"514876","2006-03-25","F","false","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-07"
"514892","1985-01-04","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-07"
"514893","1955-09-08","F","true","false","usa","rochester","ROC","43.119","-77.672","2023-01-07"
"514899","1986-09-14","F","false","true","usa","boston","BOS","42.364","-71.005","2023-01-07"
"514925","2006-12-27","F","false","false","canada","ottawa","YOW","45.323","-75.669","2023-01-07"
"514926","1995-05-22","F","false","false","canada","halifax","YHZ","44.881","-63.509","2023-01-07"
"514931","2006-09-01","F","false","false","usa","baton rouge","BTR","30.533","-91.149","2023-01-07"
"514944","1975-03-04","M","true","true","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"514951","1986-03-06","F","false","true","usa","austin","AUS","30.194","-97.67","2023-01-07"
"514953","1977-07-03","F","true","false","usa","sacramento","SMF","38.695","-121.591","2023-01-07"
"514980","1985-03-28","M","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07"
"514981","1975-12-15","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-01-07"
"515004","1973-04-19","F","true","true","usa","sacramento","MHR","38.554","-121.297","2023-01-07"
"515013","1975-08-17","F","false","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-07"
"515020","2003-02-08","F","false","false","usa","san francisco","SFO","37.619","-122.375","2023-01-07"
"515030","1990-05-24","M","false","false","usa","fort worth","FTW","32.82","-97.362","2023-01-07"
"515051","1977-09-21","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-01-07"
"515058","1974-03-21","F","false","false","canada","saskatoon","YXE","52.171","-106.7","2023-01-07"
"515060","1974-10-11","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-07"
"515085","1963-05-14","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-07"
"515103","1972-08-11","F","true","true","usa","chicago","MDW","41.786","-87.752","2023-01-07"
"515124","1973-07-05","F","false","false","usa","reno","RNO","39.498","-119.768","2023-01-07"
"515131","1977-03-14","F","true","false","usa","san antonio","RND","29.529","-98.279","2023-01-07"
"515139","1987-12-05","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-07"
"515161","1976-02-18","F","true","true","usa","santa ana","SNA","33.676","-117.868","2023-01-07"
"515168","1977-06-26","F","false","true","canada","london","YXU","43.036","-81.154","2023-01-07"
"515182","1985-03-28","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-07"
"515198","1985-03-14","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-01-07"
"515200","1989-06-26","F","true","false","usa","mobile","BFM","30.626","-88.068","2023-01-07"
"515202","1948-08-06","F","true","false","usa","chicago","MDW","41.786","-87.752","2023-01-07"
"515205","1952-10-15","F","true","false","usa","spokane","GEG","47.62","-117.534","2023-01-07"
"515229","1971-09-10","F","true","true","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"515240","1980-03-08","F","true","true","usa","indianapolis","IND","39.717","-86.294","2023-01-07"
"515243","1982-08-28","F","true","false","usa","honolulu","HNL","21.316","-157.927","2023-01-07"
"515258","1997-05-03","M","false","false","usa","des moines","DSM","41.534","-93.663","2023-01-07"
"515271","1967-04-25","F","false","true","canada","montreal","YHU","45.517","-73.417","2023-01-07"
"515274","1988-03-20","M","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-07"
"515306","1974-10-12","F","true","false","usa","modesto","MOD","37.626","-120.954","2023-01-07"
"515330","1975-07-22","F","false","false","usa","houston","IAH","29.98","-95.34","2023-01-07"
"515344","1976-01-09","M","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"515398","1983-08-16","F","true","true","usa","new york","LGA","40.777","-73.872","2023-01-07"
"515409","1979-04-09","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-07"
"515421","1975-08-27","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-07"
"515423","1968-02-01","F","true","false","canada","victoria","YYJ","48.647","-123.426","2023-01-07"
"515436","2001-05-24","F","false","false","usa","grand rapids","GRR","42.881","-85.523","2023-01-07"
"515478","1992-11-06","F","true","true","usa","winston-salem","INT","36.134","-80.222","2023-01-07"
"515490","1967-12-08","F","true","true","usa","oklahoma city","TIK","35.415","-97.386","2023-01-07"
"515502","1990-09-17","F","false","true","usa","phoenix","PHX","33.434","-112.008","2023-01-07"
"515514","2004-06-18","F","true","false","usa","newport news","PHF","37.132","-76.493","2023-01-07"
"515516","1990-01-05","M","true","false","usa","houston","EFD","29.607","-95.159","2023-01-07"
"515523","2000-12-21","M","false","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07"
"515529","1980-05-01","F","true","true","usa","richmond","RIC","37.505","-77.319","2023-01-07"
"515530","2005-09-14","F","false","true","canada","calgary","YYC","51.114","-114.02","2023-01-07"
"515565","1979-10-25","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"515578","1987-04-03","M","false","false","usa","san francisco","SFO","37.619","-122.375","2023-01-07"
"515580","1979-04-21","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07"
"515586","1969-07-04","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-01-07"
"515610","1991-01-10","M","true","true","canada","vancouver","YVR","49.195","-123.182","2023-01-07"
"515634","2006-09-25","F","false","false","usa","austin","AUS","30.194","-97.67","2023-01-07"
"515639","1984-05-27","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"515645","1987-11-09","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"515666","1984-12-01","F","true","false","usa","columbus","LCK","39.814","-82.928","2023-01-07"
"515675","1993-01-15","F","false","false","usa","tacoma","TCM","47.138","-122.476","2023-01-07"
"515684","1969-11-28","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"515688","1976-11-07","F","true","true","usa","akron","AKR","41.038","-81.467","2023-01-07"
"515694","1980-04-03","F","false","false","usa","lubbock","LBB","33.664","-101.823","2023-01-07"
"515713","1981-06-05","F","true","false","usa","tucson","DMA","32.166","-110.883","2023-01-07"
"515727","1985-08-02","F","true","false","usa","laredo","LRD","27.544","-99.461","2023-01-07"
"515735","1960-07-23","F","true","true","usa","chicago","MDW","41.786","-87.752","2023-01-07"
"515739","1976-01-08","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"515751","1981-07-09","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-07"
"515764","2000-05-23","F","false","true","canada","edmonton","YED","53.667","-113.467","2023-01-07"
"515778","1971-10-05","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-07"
"515802","1982-11-05","F","false","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07"
"515818","1957-06-20","M","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-07"
"515831","1991-10-07","F","false","true","usa","indianapolis","IND","39.717","-86.294","2023-01-07"
"515835","1976-06-05","F","true","true","usa","fort worth","FTW","32.82","-97.362","2023-01-07"
"515854","1957-03-04","F","true","false","usa","reno","RNO","39.498","-119.768","2023-01-07"
"515874","1956-04-18","F","true","false","usa","anchorage","ANC","61.174","-149.996","2023-01-07"
"515891","1983-03-27","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07"
"515901","1988-05-12","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-07"
"515908","1976-01-22","F","true","true","usa","st. louis","STL","38.748","-90.36","2023-01-07"
"515941","1976-10-25","F","true","true","usa","st. petersburg","PIE","27.911","-82.687","2023-01-07"
"515947","1992-12-18","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"515953","1980-09-16","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"515974","2000-12-09","M","false","true","usa","dallas","DAL","32.847","-96.852","2023-01-07"
"515985","1981-05-20","F","true","false","canada","ottawa","YOW","45.323","-75.669","2023-01-07"
"516001","1992-01-01","F","true","false","usa","anchorage","EDF","61.251","-149.806","2023-01-07"
"516004","1973-03-20","F","true","true","usa","san francisco","SFO","37.619","-122.375","2023-01-07"
"516006","1975-10-09","F","true","false","usa","san antonio","RND","29.529","-98.279","2023-01-07"
"516039","2006-11-25","F","false","false","usa","santa ana","SNA","33.676","-117.868","2023-01-07"
"516053","1981-09-15","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"516057","1985-10-14","F","false","false","usa","houston","HOU","29.645","-95.279","2023-01-07"
"516061","1968-09-28","F","true","false","usa","chicago","UGN","42.422","-87.868","2023-01-07"
"516076","1953-06-20","F","true","false","usa","riverside","RAL","33.952","-117.445","2023-01-07"
"516086","2006-06-02","F","false","true","usa","new york","LGA","40.777","-73.872","2023-01-07"
"516089","1967-04-10","F","true","true","usa","baltimore","BWI","39.175","-76.668","2023-01-07"
"516092","1986-02-09","M","true","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07"
"516105","1973-09-10","F","true","true","usa","austin","AUS","30.194","-97.67","2023-01-07"
"516117","1976-11-06","F","false","true","usa","charlotte","CLT","35.214","-80.943","2023-01-07"
"516118","1985-09-01","M","true","false","usa","newark","EWR","40.692","-74.169","2023-01-07"
"516127","1993-03-14","F","true","false","usa","denver","DEN","39.858","-104.667","2023-01-07"
"516132","1975-02-07","F","false","true","usa","dallas","DAL","32.847","-96.852","2023-01-07"
"516144","1973-04-02","F","true","true","usa","denver","DEN","39.858","-104.667","2023-01-07"
"516150","1959-02-18","F","true","true","usa","baton rouge","BTR","30.533","-91.149","2023-01-07"
"516152","1987-10-22","F","false","false","usa","madison","MSN","43.14","-89.337","2023-01-07"
"516176","1972-12-10","O","false","true","usa","new york","JFK","40.64","-73.779","2023-01-07"
"516177","1973-06-26","F","false","false","usa","philadelphia","PNE","40.082","-75.011","2023-01-07"
"516178","1995-06-19","F","false","true","canada","vancouver","YVR","49.195","-123.182","2023-01-07"
"516211","1982-11-24","M","true","false","usa","philadelphia","PHL","39.872","-75.241","2023-01-07"
"516216","1986-05-26","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2023-01-07"
"516217","1979-05-19","M","true","false","canada","edmonton","YEG","53.31","-113.58","2023-01-07"
"516243","1991-03-08","F","false","true","usa","buffalo","BUF","42.94","-78.732","2023-01-07"
"516246","1986-02-15","F","false","false","usa","austin","AUS","30.194","-97.67","2023-01-07"
"516251","1972-04-20","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-01-07"
"516269","1986-09-07","F","false","false","usa","stockton","SCK","37.894","-121.239","2023-01-07"
"516273","1982-07-26","F","false","true","usa","tampa","TPA","27.975","-82.533","2023-01-07"
"516282","1981-04-08","F","true","false","canada","victoria","YYJ","48.647","-123.426","2023-01-07"
"516283","1999-10-13","M","true","true","usa","phoenix","PHX","33.434","-112.008","2023-01-07"
"516287","1970-10-10","F","true","false","usa","honolulu","HNL","21.316","-157.927","2023-01-07"
"516290","1978-10-10","M","false","false","usa","omaha","OMA","41.302","-95.894","2023-01-07"
"516296","1983-09-22","F","false","false","usa","fort worth","FTW","32.82","-97.362","2023-01-07"
"516301","1996-12-01","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-07"
"516340","2006-07-03","F","false","false","usa","omaha","OFF","41.118","-95.913","2023-01-07"
"516351","1982-03-27","F","false","false","usa","omaha","OFF","41.118","-95.913","2023-01-07"
"516368","1976-12-26","F","true","true","usa","denver","DEN","39.858","-104.667","2023-01-07"
"516375","1985-12-09","F","true","false","usa","houston","IAH","29.98","-95.34","2023-01-07"
"516418","1997-01-26","F","true","false","usa","dallas","DAL","32.847","-96.852","2023-01-07"
"516420","1978-03-21","F","true","false","usa","san francisco","SFO","37.619","-122.375","2023-01-07"
"516433","2006-01-05","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-07"
"516456","1985-05-05","F","true","false","canada","halifax","YHZ","44.881","-63.509","2023-01-07"
"516507","1981-07-26","M","true","false","usa","san diego","SAN","32.733","-117.189","2023-01-07"
"516516","1964-01-13","M","true","false","usa","shreveport","SHV","32.446","-93.826","2023-01-07"
"516528","1970-03-09","F","true","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07"
"516543","1973-10-28","M","true","false","usa","madison","MSN","43.14","-89.337","2023-01-07"
"516556","1987-03-08","F","false","true","usa","kansas city","MCI","39.297","-94.714","2023-01-07"
"516561","1975-10-04","F","true","false","usa","dallas","DAL","32.847","-96.852","2023-01-07"
"516571","1959-08-18","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"516578","1984-03-03","F","false","false","canada","winnipeg","YWG","49.91","-97.234","2023-01-07"
"516579","1995-04-09","F","false","false","usa","stockton","SCK","37.894","-121.239","2023-01-07"
"516583","1977-11-13","F","false","true","usa","providence","PVD","41.724","-71.428","2023-01-07"
"516590","2005-02-04","F","false","false","usa","jacksonville","JAX","30.494","-81.688","2023-01-07"
"516593","1985-08-18","F","false","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07"
"516594","1969-12-02","F","false","false","usa","louisville","LOU","38.228","-85.664","2023-01-07"
"516614","1986-08-06","M","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07"
"516616","1970-04-19","F","false","true","usa","new york","LGA","40.777","-73.872","2023-01-07"
"516620","1958-01-11","M","false","false","usa","salt lake city","SLC","40.788","-111.978","2023-01-07"
"516639","1970-10-03","F","true","true","usa","phoenix","PHX","33.434","-112.008","2023-01-07"
"516647","1980-10-17","F","true","false","usa","san antonio","RND","29.529","-98.279","2023-01-07"
"516679","1981-05-24","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-01-08"
"516680","1957-10-01","F","true","false","usa","baltimore","BWI","39.175","-76.668","2023-01-08"
"516682","1997-12-25","F","false","false","usa","buffalo","BUF","42.94","-78.732","2023-01-08"
"516694","1971-09-16","F","true","true","usa","norfolk","NGU","36.938","-76.289","2023-01-08"
"516697","1947-08-02","F","false","false","usa","fresno","FAT","36.776","-119.718","2023-01-08"
"516704","1977-02-13","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-01-08"
"516732","1984-12-11","F","true","true","usa","new york","LGA","40.777","-73.872","2023-01-08"
"516739","1985-03-12","F","false","true","usa","norfolk","ORF","36.894","-76.201","2023-01-08"
"516744","2001-10-12","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-01-08"
"516763","1977-11-22","M","true","false","usa","denver","DEN","39.858","-104.667","2023-01-08"
"516765","1997-05-05","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-08"
"516789","1985-04-14","F","false","false","usa","jacksonville","NCA","34.708","-77.439","2023-01-08"
"516798","1982-05-09","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-01-08"
"516806","1982-09-07","F","false","false","usa","washington","DCA","38.852","-77.037","2023-01-08"
"516808","1994-11-26","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-01-08"
"516827","1971-09-21","F","false","false","usa","las vegas","LSV","36.236","-115.034","2023-01-08"
"516833","2004-10-10","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-01-08"
"516841","2004-09-12","M","false","true","usa","fresno","FAT","36.776","-119.718","2023-01-08"
"516862","1956-01-02","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-08"
"516933","2006-09-09","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-08"
"516939","1994-06-20","F","true","true","canada","gatineau","YND","45.521","-75.564","2023-01-08"
"516965","1987-08-09","F","false","true","usa","miami","OPF","25.907","-80.278","2023-01-08"
"516967","1998-02-11","M","false","true","usa","fresno","FAT","36.776","-119.718","2023-01-08"
"516972","1980-12-22","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-08"
"517033","2002-09-28","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-01-08"
"517061","1969-12-09","F","true","true","usa","jacksonville","NIP","30.236","-81.681","2023-01-08"
"517064","2006-01-15","F","false","true","usa","dallas","DAL","32.847","-96.852","2023-01-08"
"517076","1985-06-28","F","false","false","usa","charlotte","CLT","35.214","-80.943","2023-01-08"
"517105","1976-01-10","F","false","false","usa","santa ana","SNA","33.676","-117.868","2023-01-08"
"517119","1977-12-13","F","false","true","usa","columbus","CMH","39.998","-82.892","2023-01-08"
"517131","1955-11-02","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08"
"517142","1985-01-08","M","true","false","usa","philadelphia","PNE","40.082","-75.011","2023-01-08"
"517143","1998-03-17","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-01-08"
"517150","1986-08-24","M","false","false","usa","columbus","CMH","39.998","-82.892","2023-01-08"
"517158","1970-10-27","M","true","true","usa","montgomery","MXF","32.379","-86.362","2023-01-08"
"517205","1975-08-04","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-01-08"
"517212","1970-03-20","F","true","true","usa","louisville","LOU","38.228","-85.664","2023-01-08"
"517219","2001-09-13","F","false","false","usa","boston","BOS","42.364","-71.005","2023-01-08"
"517231","1976-07-24","F","true","false","canada","edmonton","YXD","53.573","-113.521","2023-01-08"
"517284","1979-09-03","F","true","true","usa","san antonio","SAT","29.534","-98.47","2023-01-08"
"517324","1954-12-16","F","true","false","usa","austin","AUS","30.194","-97.67","2023-01-08"
"517330","1953-11-21","M","true","false","usa","newark","EWR","40.692","-74.169","2023-01-08"
"517356","1972-04-27","F","true","false","usa","orlando","MCO","28.429","-81.316","2023-01-08"
"517370","1983-02-15","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-08"
"517392","1977-06-26","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08"
"517393","1987-08-18","F","false","false","usa","shreveport","BAD","32.502","-93.663","2023-01-08"
"517397","1988-05-08","F","false","false","usa","riverside","RAL","33.952","-117.445","2023-01-08"
"517403","1974-09-26","F","true","true","canada","toronto","YKZ","43.862","-79.37","2023-01-08"
"517415","1988-09-15","M","false","true","usa","st. petersburg","SPG","27.765","-82.627","2023-01-08"
"517438","1984-12-25","M","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-08"
"517445","1983-06-03","F","true","false","usa","st. petersburg","PIE","27.911","-82.687","2023-01-08"
"517467","1987-04-24","F","false","false","usa","lincoln","LNK","40.851","-96.759","2023-01-08"
"517486","1977-05-18","F","true","false","usa","columbus","LCK","39.814","-82.928","2023-01-08"
"517491","1968-05-12","F","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-08"
"517543","1979-07-22","F","true","false","canada","vancouver","YVR","49.195","-123.182","2023-01-08"
"517545","1971-07-18","F","true","false","canada","saskatoon","YXE","52.171","-106.7","2023-01-08"
"517548","1971-09-01","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-08"
"517549","1973-01-04","F","false","false","usa","salt lake city","SLC","40.788","-111.978","2023-01-08"
"517571","1979-02-19","M","false","false","usa","phoenix","LUF","33.535","-112.383","2023-01-08"
"517579","2003-12-19","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08"
"517581","1987-11-13","F","false","false","usa","san antonio","SKF","29.384","-98.581","2023-01-08"
"517596","1969-11-08","F","true","true","usa","kansas city","MCI","39.297","-94.714","2023-01-08"
"517622","2006-03-24","F","false","true","usa","san diego","NZY","32.699","-117.215","2023-01-08"
"517633","1985-12-23","F","true","false","usa","houston","IAH","29.98","-95.34","2023-01-08"
"517653","1970-09-05","F","true","true","usa","phoenix","LUF","33.535","-112.383","2023-01-08"
"517674","1993-07-06","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08"
"517675","1994-05-10","F","true","false","canada","toronto","YTZ","43.627","-79.396","2023-01-08"
"517676","1981-05-23","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-08"
"517700","1976-12-12","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-08"
"517715","1942-02-06","M","true","false","usa","chicago","MDW","41.786","-87.752","2023-01-08"
"517732","1979-12-18","F","false","false","usa","tacoma","TCM","47.138","-122.476","2023-01-08"
"517735","1975-07-17","F","true","true","usa","memphis","MEM","35.042","-89.977","2023-01-08"
"517739","1997-10-22","F","true","true","usa","chicago","MDW","41.786","-87.752","2023-01-08"
"517743","1988-08-08","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-08"
"517772","1985-08-10","F","false","true","usa","new york","JFK","40.64","-73.779","2023-01-08"
"517776","1964-02-03","F","true","true","usa","honolulu","HNL","21.316","-157.927","2023-01-08"
"517787","1990-10-11","F","false","false","usa","madison","MSN","43.14","-89.337","2023-01-08"
"517803","1976-03-09","M","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08"
"517819","1990-09-14","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-08"
"517825","1969-09-20","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-08"
"517839","1977-02-25","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-08"
"517847","1975-01-16","F","true","false","usa","denver","DEN","39.858","-104.667","2023-01-08"
"517871","1997-01-27","F","false","true","usa","boston","BOS","42.364","-71.005","2023-01-08"
"517894","1976-06-28","F","true","false","canada","montreal","YUL","45.468","-73.741","2023-01-08"
"517898","2004-04-13","F","false","true","usa","lubbock","LBB","33.664","-101.823","2023-01-08"
"517925","1996-07-03","F","true","false","usa","st. louis","STL","38.748","-90.36","2023-01-08"
"517931","1987-06-28","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2023-01-08"
"517961","1962-06-08","F","true","true","canada","montreal","YUL","45.468","-73.741","2023-01-08"
"517967","1977-08-09","F","false","true","usa","phoenix","PHX","33.434","-112.008","2023-01-08"
"517968","1980-09-13","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-08"
"518012","1989-08-16","M","false","false","usa","rochester","ROC","43.119","-77.672","2023-01-08"
"518015","1983-06-19","F","false","true","usa","austin","AUS","30.194","-97.67","2023-01-08"
"518041","2004-08-26","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-08"
"518044","1970-01-14","F","true","true","usa","cincinnati","LUK","39.103","-84.419","2023-01-08"
"518074","1993-11-18","F","false","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-08"
"518084","1999-08-15","F","false","false","usa","san francisco","SFO","37.619","-122.375","2023-01-08"
"518092","1979-03-10","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-08"
"518121","1991-12-13","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-08"
"518127","1988-06-21","F","false","false","usa","memphis","MEM","35.042","-89.977","2023-01-08"
"518135","1988-09-21","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-08"
"518191","1977-11-11","F","true","false","usa","detroit","YIP","42.238","-83.53","2023-01-08"
"518196","1968-01-07","F","true","true","usa","san jose","SJC","37.362","-121.929","2023-01-08"
"518211","1985-04-18","F","false","true","usa","new york","LGA","40.777","-73.872","2023-01-08"
"518219","1997-10-19","F","false","false","usa","columbus","LCK","39.814","-82.928","2023-01-08"
"518281","1970-04-14","F","true","true","canada","montreal","YMX","45.68","-74.039","2023-01-08"
"518324","1984-01-12","F","false","false","usa","norfolk","NGU","36.938","-76.289","2023-01-08"
